,click_through_rate,conversion_rate,view_time,cost_per_click,ROI,day_of_week,day_of_month,month,is_month_start,is_month_end,is_weekend,is_holiday,age_group_encoded,engagement_level_encoded,device_type_Mobile,device_type_Tablet,location_Germany,location_India,location_UK,location_USA,gender_Male,content_type_Text,content_type_Video,ad_topic_Electronics,ad_topic_Entertainment,ad_topic_Fashion,ad_topic_Finance,ad_topic_Food,ad_topic_Health,ad_topic_Travel,ad_target_audience_Fitness Lovers,ad_target_audience_Professionals,ad_target_audience_Students,ad_target_audience_Tech Enthusiasts,ad_target_audience_Travel Lovers,ad_target_audience_Young Adults
795,0.0244,0.0795,21,0.57,0.02,2,18,6,0,0,0,0,3,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
796,0.0807,0.1641,12,0.45,3.3,0,6,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
797,0.1429,0.1926,26,1.31,3.07,1,14,10,0,0,0,0,1,,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
798,0.0563,0.1059,30,0.41,1.85,4,5,12,1,0,0,0,0,5.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
799,0.1301,0.2703,74,0.57,16.9,2,19,11,0,0,0,0,0,50.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
800,0.0458,0.1953,11,1.93,1.95,6,20,4,0,0,1,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
801,0.0829,0.1533,60,1.55,0.16,1,6,5,1,0,0,0,0,50.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
802,0.105,0.1644,15,0.52,1.66,2,24,9,0,1,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
803,0.0572,0.1938,53,0.39,15.97,0,6,1,1,0,0,0,2,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
804,0.0225,0.0891,35,0.45,0.46,5,1,11,1,0,1,0,4,5.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
805,0.0925,0.2403,59,0.8,7.7,0,12,5,0,0,0,0,1,15.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
806,0.0306,0.0828,11,0.71,0.35,2,29,10,0,1,0,0,0,0.0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
807,0.0926,0.1659,27,0.46,7.56,3,14,8,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
808,0.0414,0.0972,35,0.6,4.46,0,25,8,0,1,0,0,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
809,0.0436,0.1143,24,0.73,4.09,3,16,10,0,0,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
810,0.059,0.1185,10,0.96,0.24,1,1,4,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
811,0.0478,0.1871999999999999,50,0.53,7.36,3,1,5,1,0,0,0,3,15.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
812,0.0399,0.0819,7,0.21,8.5,2,16,4,0,0,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
813,0.0309,0.1092,29,0.97,1.34,3,19,6,0,0,0,0,2,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0.0436,0.0906,8,0.4,3.04,2,5,11,1,0,0,0,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
815,0.1299,0.2537999999999999,6,1.09,4.46,1,3,6,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
816,0.0327,0.1185,12,0.52,2.05,6,23,3,0,0,1,0,4,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
817,0.0305,0.1923,12,0.3,8.4,6,16,11,0,0,1,0,4,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
818,0.021,0.0728999999999999,11,1.17,0.36,5,29,11,0,1,1,0,3,0.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
819,0.1129,0.1635,70,1.94,-0.28,0,15,9,0,0,0,0,1,15.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
820,0.0523,0.1926,46,0.64,6.24,3,27,3,0,1,0,0,4,5.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
821,0.0881,0.1881,10,0.24,21.7,0,17,2,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
822,0.0431,0.1284,17,0.52,5.54,5,22,11,0,0,1,0,0,,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
823,0.0321,0.126,57,0.46,8.85,5,10,5,0,0,1,0,4,15.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
824,0.084,0.2714999999999999,79,0.63,11.0,5,31,5,0,1,1,0,0,50.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
825,0.0556,0.1881,59,0.87,0.87,4,22,8,0,0,0,0,4,15.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
826,0.064,0.1272,40,0.53,0.92,2,2,4,1,0,0,0,0,5.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
827,0.0419,0.105,5,0.29,6.09,1,15,4,0,0,0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
828,0.066,0.189,27,1.46,0.38,0,17,2,0,0,0,1,3,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
829,0.096,0.1797,41,0.64,3.59,0,3,11,1,0,0,0,0,5.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
830,0.0351,0.0723,28,0.81,0.35,6,26,1,0,1,1,1,2,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
831,0.06,0.1119,5,0.79,3.16,6,1,6,1,0,1,0,2,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
832,0.0488,0.1617,40,1.09,1.11,1,16,9,0,0,0,0,2,5.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
833,0.0659,0.2673,39,0.35,18.82,1,14,1,0,0,0,0,4,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
834,0.0637,0.1407,26,0.51,3.91,4,28,11,0,1,0,0,2,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
835,0.0181,0.0705,24,0.86,0.53,4,21,3,0,0,0,0,4,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
836,0.0263,0.1169999999999999,22,0.87,3.17,0,24,11,0,1,0,0,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
837,0.0735,0.2097,46,1.18,4.86,3,20,2,0,0,0,0,2,15.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
838,0.0403,0.0746999999999999,23,0.78,0.38,2,13,8,0,0,0,0,1,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
839,0.0224,0.1124999999999999,25,1.35,-0.21,5,2,8,1,0,1,0,4,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0.0266,0.0834,37,0.25,2.96,5,31,5,0,1,1,0,2,5.0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
841,0.0746,0.2166,27,0.99,4.62,3,18,9,0,0,0,0,3,,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
842,0.0524,0.2544,82,0.28,9.28,2,10,12,0,0,0,0,4,50.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
843,0.0411,0.1098,81,1.18,2.31,5,2,8,1,0,1,0,2,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
844,0.0529,0.1749,20,0.39,3.83,6,2,11,1,0,1,0,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
845,0.0925,0.2067,22,1.38,3.0,5,15,3,0,0,1,0,1,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
846,0.1329,0.2544,49,0.51,8.07,4,1,8,1,0,0,0,0,15.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
847,0.0228,0.1115999999999999,30,1.17,-0.25,5,6,12,1,0,1,0,3,5.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
848,0.0333,0.1281,8,0.8,3.63,2,3,12,1,0,0,0,4,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
849,0.0419,0.0728999999999999,31,0.68,0.41,6,10,8,0,0,1,0,0,5.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
850,0.0791,0.1863,32,0.88,0.52,4,3,10,1,0,0,0,3,5.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
851,0.0472,0.1086,65,1.19,-0.35,5,15,11,0,0,1,0,0,50.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
852,0.0801,0.2268,46,0.46,8.26,5,29,3,0,1,1,0,2,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
853,0.0762,0.2415,22,1.25,2.42,0,24,11,0,1,0,0,2,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
854,0.0301,0.1011,5,0.47,4.66,5,15,11,0,0,1,0,2,0.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
855,0.074,0.186,21,0.93,1.35,3,25,12,0,1,0,1,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
856,0.0237,0.1068,8,1.35,-0.36,4,11,4,0,0,0,0,4,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
857,0.0594,0.1773,18,1.15,0.31,4,16,5,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
858,0.0937,0.1986,80,0.44,14.95,4,28,3,0,1,0,0,2,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
859,0.1004,0.2249999999999999,22,0.43,11.89,2,3,12,1,0,0,0,1,,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
860,0.0474,0.1227,52,0.76,3.62,6,30,11,0,1,1,0,3,15.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
861,0.1277,0.1644,16,0.2,13.34,3,24,7,0,0,0,0,0,,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
862,0.0246,0.0774,20,0.59,1.07,4,7,11,1,0,0,0,3,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
863,0.0434,0.1785,42,0.3,9.65,2,27,8,0,1,0,0,3,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
864,0.0172,0.1167,43,0.38,2.94,2,4,6,1,0,0,0,4,5.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
865,0.0495,0.1032,50,0.8,3.04,2,30,4,0,1,0,0,0,5.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
866,0.0322,0.1164,30,0.62,1.49,0,4,8,1,0,0,0,0,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
867,0.0438,0.0815999999999999,12,0.87,0.01,2,18,6,0,0,0,0,1,0.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
868,0.0986,0.2697,43,0.5,6.74,3,30,10,0,1,0,0,1,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
869,0.1406,0.2142,30,0.41,14.36,0,15,12,0,0,0,0,0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
870,0.0687,0.1785,51,0.27,20.19,2,7,5,1,0,0,0,4,15.0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
871,0.0654,0.1901999999999999,40,0.85,5.96,0,28,4,0,1,0,0,2,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
872,0.0814,0.2454,8,0.77,3.08,0,17,3,0,0,0,0,2,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
873,0.0206,0.1083,10,0.49,1.21,1,7,1,1,0,0,0,4,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
874,0.0488,0.1683,16,0.46,5.69,3,20,3,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
875,0.0755,0.1281,31,0.91,2.82,2,19,11,0,0,0,0,0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
876,0.0508,0.1392,6,0.56,0.68,5,25,10,0,1,1,0,1,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
877,0.0281,0.1059,30,0.87,2.49,6,13,7,0,0,1,0,2,5.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,0.0652,0.1842,82,0.53,5.65,6,4,5,1,0,1,0,3,50.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
879,0.1325,0.2667,46,0.86,5.52,2,19,2,0,0,0,0,0,5.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
880,0.0189,0.0861,8,0.46,4.0,1,22,4,0,0,0,0,4,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
881,0.042,0.096,27,0.57,3.82,6,27,4,0,1,1,0,0,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
882,0.0511,0.1305,14,0.52,1.26,0,26,5,0,1,0,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
883,0.0221,0.1017,12,0.75,3.0,4,5,12,1,0,0,0,4,0.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
884,0.0186,0.1064999999999999,14,1.04,0.58,5,8,11,0,0,1,0,4,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
885,0.0714,0.1608,34,0.69,1.26,4,14,2,0,0,0,0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
886,0.045,0.1056,8,1.8,0.45,5,5,7,1,0,1,0,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
887,0.0442,0.1329,12,0.46,4.63,0,15,12,0,0,0,0,2,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
888,0.05,0.135,36,0.66,1.64,2,19,11,0,0,0,0,3,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
889,0.1313,0.204,55,0.5,4.54,6,17,8,0,0,1,0,0,50.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
890,0.0358,0.0795,62,0.38,4.06,2,21,5,0,0,0,0,1,50.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
891,0.044,0.1695,39,1.05,0.42,4,30,5,0,1,0,0,3,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
892,0.05,0.1242,48,0.4,4.14,0,24,2,0,1,0,0,2,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
893,0.1101,0.2799,23,0.44,13.12,4,12,9,0,0,0,0,1,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
894,0.0583,0.0876,35,1.1,1.06,1,23,12,0,0,0,0,0,5.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
895,0.0434,0.1377,12,0.64,5.41,2,2,4,1,0,0,0,3,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
896,0.0585,0.1338,25,0.67,0.39,0,24,2,0,1,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
897,0.0305,0.1232999999999999,8,1.3,-0.05,2,9,4,0,0,0,0,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
898,0.0307,0.0939,8,1.01,0.65,4,5,9,1,0,0,0,2,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0.0533,0.1248,10,1.0,0.8,4,3,10,1,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
900,0.0168,0.0687,15,0.3,2.14,0,13,10,0,0,0,0,4,0.0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
901,0.0645,0.1623,30,0.28,14.81,4,13,6,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
902,0.1015,0.1965,32,0.54,9.05,1,14,10,0,0,0,0,1,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
903,0.0403,0.1923,38,0.5,1.75,6,22,6,0,0,1,0,3,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
904,0.0363,0.1416,48,0.91,4.67,2,22,1,0,0,0,0,3,15.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
905,0.0498,0.1143,13,0.7,2.06,2,8,10,0,0,0,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
906,0.0621,0.1743,7,0.32,15.37,3,3,7,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
907,0.0778,0.1944,27,1.4,3.39,3,11,9,0,0,0,0,2,,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
908,0.0474,0.1488,20,0.52,2.49,5,22,11,0,0,1,0,3,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
909,0.0581,0.1461,66,0.68,6.56,1,18,2,0,0,0,0,1,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
910,0.0308,0.1581,24,0.43,4.16,0,24,11,0,1,0,0,4,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911,0.0951,0.1986,48,0.85,5.67,3,24,4,0,1,0,0,0,5.0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
912,0.0284,0.1023,30,1.08,0.78,3,26,6,0,1,0,0,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
913,0.0489,0.1305,70,0.47,9.49,6,1,6,1,0,1,0,1,15.0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
914,0.132,0.2811,47,0.37,14.32,5,17,5,0,0,1,0,0,5.0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
915,0.1428,0.2744999999999999,16,0.93,2.0,0,31,3,0,1,0,0,1,,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
916,0.0472,0.1401,14,0.64,2.95,3,13,2,0,0,0,0,3,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
917,0.0336,0.0705,21,0.73,-0.1,3,25,9,0,1,0,0,3,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
918,0.0287,0.1161,29,0.54,4.49,5,26,4,0,1,1,0,2,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
919,0.022,0.12,47,0.41,3.02,1,26,8,0,1,0,0,3,15.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
920,0.1062,0.1653,25,0.36,8.79,6,27,7,0,1,1,0,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
921,0.031,0.1188,37,0.92,2.16,4,18,4,0,0,0,1,1,5.0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
922,0.0625,0.0921,16,0.54,3.63,6,19,10,0,0,1,0,0,,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
923,0.0453,0.1416,24,0.41,3.27,2,26,11,0,1,0,0,3,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
924,0.0967,0.2349,86,1.66,1.56,4,3,10,1,0,0,0,2,50.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
925,0.0302,0.1599,35,0.88,2.68,4,3,1,1,0,0,0,4,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
926,0.0461,0.2309999999999999,40,0.37,15.3,0,28,4,0,1,0,0,4,5.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
927,0.026,0.1182,65,0.52,4.66,1,22,7,0,0,0,0,3,50.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
928,0.1267,0.1824,66,0.35,14.16,2,24,9,0,1,0,0,1,15.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
929,0.0304,0.1002,26,0.45,3.7,2,25,6,0,1,0,0,2,,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
930,0.1174,0.1659,20,0.48,9.54,1,3,6,1,0,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
931,0.0351,0.1695,41,0.49,5.88,0,6,10,1,0,0,0,3,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
932,0.0348,0.1485,16,0.42,6.16,3,27,3,0,1,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
933,0.0908,0.1446,72,0.97,2.04,6,6,7,1,0,1,0,0,50.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
934,0.0494,0.1725,64,0.68,5.72,5,22,3,0,0,1,0,3,50.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
935,0.036,0.1272,36,0.51,6.34,3,2,10,1,0,0,0,0,5.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
936,0.0322,0.09,15,1.62,0.33,1,1,4,1,0,0,0,2,,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
937,0.0257,0.1056,6,0.35,6.16,5,15,11,0,0,1,0,3,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
938,0.0571,0.2238,7,0.5,9.83,4,27,6,0,1,0,0,3,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
939,0.0706,0.1646999999999999,48,0.95,2.7,2,8,1,0,0,0,0,1,15.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
940,0.0433,0.1764,35,0.58,6.44,4,3,1,1,0,0,0,4,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
941,0.0192,0.0948,24,0.64,3.16,1,30,12,0,1,0,0,4,,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
942,0.0601,0.0789,48,0.7,-0.25,1,13,5,0,0,0,0,0,5.0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
943,0.0604,0.1599,5,0.68,3.53,2,8,10,0,0,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
944,0.0635,0.1983,10,1.23,0.08,0,21,4,0,0,0,0,4,0.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
945,0.024,0.1119,6,0.97,2.16,0,18,8,0,0,0,0,3,0.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
946,0.0361,0.1149,48,0.26,9.23,3,31,7,0,1,0,0,1,5.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
947,0.0549,0.1398,14,1.7,0.95,4,5,9,1,0,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
948,0.0216,0.096,39,1.04,0.92,1,18,3,0,0,0,0,4,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
949,0.072,0.1722,23,1.07,3.05,4,14,11,0,0,0,0,3,,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
950,0.0921,0.2487,20,0.4,7.86,1,18,3,0,0,0,0,0,,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
951,0.0273,0.0935999999999999,7,0.34,5.76,4,14,2,0,0,0,0,3,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
952,0.0305,0.1188,26,0.65,0.28,5,24,5,0,0,1,0,3,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
953,0.0944,0.1374,28,0.49,1.85,4,5,12,1,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
954,0.085,0.2568,46,0.42,12.2,5,8,11,0,0,1,0,2,5.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
